Time [s],Main Spindle Power [W],Hydraulic Cooling Unit [W],Electrical Cabinet Cooler Left [W],Electrical Cabinet Cooler Right [W],Mist Extractor [W],Auxiliary System (BFA) [W],Handling Robot [W]
1.9,4158.2678610493485,2433.6864805253417,546.8895298622263,525.7016099528479,0.009381283039197,0.41803485151956665,-0.2491224822674532
2.0,4158.1973598829145,2440.4921079367336,549.03508163737,526.1706380495186,-0.05403306940336325,0.2908001675751801,-0.48773608994464884
2.1,4156.765845125603,2438.433176071625,546.6768329488291,525.4722737425063,-0.053590647250226435,0.00797912509914209,-0.01912433560342658
2.2,4161.196285087909,2436.011360113913,547.6418977206719,525.4590263538781,-0.3910321525791642,1.0341321320147814,0.08407367182418536
2.3,4175.574110336171,2435.7057017865536,546.4653805685717,525.1231612571775,-0.09740956028761147,0.38408776836759073,0.5031450116803468
2.4,4173.786996042435,2433.8660377854317,545.8353089357328,525.041127191376,0.3659088234187059,-0.6096817013652849,-0.4524220683542813
2.5,4172.774344457621,2433.1522524643474,544.9137089177892,525.7195086397637,0.9481047716890684,-0.19722181498865488,-0.7618438556884376
5.2,4174.091145182281,2425.604303049115,543.8272715472821,525.039095462901,-0.4364007737395707,0.8751077514088287,-0.17428533692611203
5.4,4176.043853614567,2425.212875141427,543.6431047798657,525.1272998112208,-0.2911983337248286,-0.4941206642979737,-0.12388287190133031
5.6,4176.362611610765,2415.532598782936,541.7079592521859,525.1422531261178,0.7320546661921051,0.3373854262437658,0.5830810603309928
5.8,4194.476867146645,2415.270128616214,542.4307912437404,525.1892786835141,-0.08890300269902071,-0.37664990893503303,-0.45424793200881247
6.0,4195.555739224607,2411.2162749589384,541.5102464705178,524.821791153953,0.40311254549795195,0.6414258365056147,-0.10319151187603648
6.2,4193.17743993713,2410.449207770985,540.5550415210104,525.7695585736867,-0.03211171258952273,0.2680714167720257,0.0469756255417642
6.4,4174.284457989246,2410.353847040441,539.8432396844048,525.251571746355,-0.1288806663643301,-0.010940566109254868,0.6568324275682812
6.6,4171.509450828456,2408.192955858206,539.8694705533796,524.5803171452009,-0.3519901435790172,0.11243539965467536,-0.13090326810812256
6.8,4169.9735986445,2413.2379696417765,538.5037300794061,526.3502871845103,-0.5822621687953903,-0.07332174313160907,0.12086953375731306
7.0,4171.573480001183,2414.268792831236,538.6776153789802,526.3619713872687,0.5802867598558967,-0.22221665791484077,0.11462120801193831
7.2,4171.62580954605,2419.216903947515,538.2313748911257,525.4704496898656,-0.41738767657453274,-0.2387654572462511,-0.25410414121065494
7.4,4151.9966558619035,2427.4981673153425,536.9379778703809,524.0069582925107,1.0387878165732578,-0.46823802480833476,-0.46678952824337316
7.6,4152.184587134571,2428.6769510309227,535.3788167741757,525.3520057438278,0.2383594733782335,-0.11830645113926591,-0.3145396347138067
7.8,4149.507721351093,2437.1095750376294,534.7779173983841,524.6327238207573,-0.06744201622413756,0.20394226693598555,0.5857798960022088
8.0,4144.355613989728,2442.105235333908,535.2217591189672,524.4671640322058,0.06691285326250676,-0.5679143475664646,-0.15041774294851937
8.2,4144.523673027531,2444.958614207193,533.0305153639013,524.7552911688874,-0.38077258427207034,0.5442927555739521,0.237619805739842
8.4,4147.083654867731,2447.047102124068,533.3749760476157,524.6189254558957,-0.012816511507427802,0.11513279197862383,0.6787280755442359
8.6,4145.197950323776,2450.2049538250562,532.3999837066646,524.2969244112587,0.10737715806536391,-0.3382473262591267,-0.6464930165553175
8.8,4142.637911106796,2449.078487642158,531.457944210238,524.7089739625084,-0.5053529278572888,-0.6796975894451749,-0.2772069934569101
9.0,4140.601097937537,2448.098828005059,530.8278237923907,523.4494911567695,0.31674829370594787,-0.11554887649875867,-0.091807100284631
9.2,4141.284828548494,2445.3707809196267,529.8759828690202,525.2070217421493,-0.5155613767954161,0.35455050056278553,0.6494293771195369
9.4,4140.053542017162,2446.0574504658957,530.1923771613519,524.8733679486548,0.10727995932598558,-0.1252584980771702,0.23826142235472902
9.6,4139.925103222965,2442.0042250724387,528.5683623623013,524.2558112574774,-0.9164929132863634,0.36747585807031613,-0.42822428956681485
9.8,4143.725929059006,2437.1948633491756,527.8995467585397,523.127162560405,0.1244403806433727,-0.07260856251139389,0.5738011459428933
10.0,4143.006725842876,2435.9736983468115,528.3356458132465,524.0533159328372,0.0074672070368117195,-0.5235157568786252,0.6317708258791723
10.2,4141.144155664107,2433.8569313747494,528.1512300354208,524.8315101056188,0.38234131118271153,0.23228428134416518,-0.3085362463274907
10.4,4142.29252933831,2431.1723879776396,527.0533064055194,523.543097678281,0.34568805432166233,0.00798381224923472,0.36109574958290774
10.6,4141.9379011984765,2430.1026057183285,526.3429194455916,522.85467248855,-0.13382466947344274,-0.17069010984682895,-0.5293301690749669
10.8,4139.908293727177,2427.902870949651,525.7849026703436,524.1676533415399,0.28624967519569394,-0.14882692144763254,-0.3312106045311165
11.0,4136.861504783491,2425.728607681297,527.1098137939338,524.4696681624908,-0.20364445188096714,0.1399334423491656,0.9138542847259142
11.2,4139.316634902252,2428.518212541274,526.6152111011779,523.2859502489953,0.10111647641926608,-0.29438943114370086,0.6672684289963424
11.4,4143.332856400208,2428.19483528137,526.7743037626213,523.5701135122075,-0.04124984239138274,-0.7242338470495454,-0.3905198691380043
11.6,4141.273144875857,2428.5795581687626,527.5288666187765,524.3730392054547,0.1941729969951711,-0.3121843061607848,0.46654375223790817
11.8,4141.02658080903,2427.179140975995,526.0282608046598,522.8887858841698,0.7985352909764863,0.5268413139653565,-0.06725610668913237
12.0,4139.87281330881,2427.66808154058,526.2287340857778,522.0921262562291,0.5162300483079055,0.022684762611680606,-0.4550960524806309
12.2,4139.697099174139,2430.0248373696268,525.9269053571105,524.3993265220744,-0.31128547998004663,-0.03533651400425656,0.7497405638399843
12.4,4135.748996091061,2430.8034345568426,526.8957021678003,524.1210239176288,-0.17077597731031197,-0.3210420994170215,0.2653017591035379
12.6,4136.35699471851,2430.8873816520972,527.9585699755548,523.4036109650481,-0.2091529115904961,0.02495799175389721,-0.24264421261636493
12.8,4137.9889859351915,2436.0135749384617,527.4926754969875,523.8375825227778,-0.19195711079388475,0.30829057893915224,-0.0013218439001531858
13.0,4134.8781297259875,2436.4933502623157,526.9412128341695,522.3354897602055,0.4850256422558606,0.14627875487955946,0.20604666501283575
13.2,4134.997981015742,2439.430456342397,526.5016857908779,523.2035625496792,-0.4863329042469695,0.20411125355732682,0.15586585707493789
13.4,4134.140689492963,2440.4649404195957,525.5864554026055,523.381027864334,0.2793479561511038,-0.15610106546249433,-0.14222605255290657
13.6,4140.500455521355,2442.4570633101434,526.4741803163555,522.3477281329262,0.5154413636509426,1.1534212562036281,-0.5578869180496981
13.8,4139.749834222452,2446.854975453698,526.5918482988311,522.4370497075172,0.37484177756602655,0.6631071068298301,-0.39677924323490493
14.0,4142.890482192856,2447.0875888547416,526.9982427338952,520.7508128465802,0.2408946170260553,0.12622081414475236,-1.046940349076755
14.2,4146.52291014275,2449.5489482224884,525.1719957519657,521.0316085124632,0.23038641907527377,-0.7025681230499957,0.36547708581393723
14.4,4147.155945875823,2448.0651895858755,525.4808237259042,520.6801151418671,-0.12225885191045037,-0.4869457865304454,0.10094512809757117
14.6,4149.933002778218,2443.7719620872685,524.357352384817,521.1402545926311,0.7184742073773303,-0.21201022470017405,-0.5917043152270726
14.8,4149.990320362489,2439.058527026142,524.1970847421177,521.3251647027887,-0.21386556441362198,-0.4034999881057119,0.09520811750222774
15.0,4151.844242874766,2439.8046040911227,525.0615769751392,521.8601550127081,-0.2281796533562722,-0.5429024230059157,-0.073290201997393
15.2,4143.477533911391,2435.554390318203,523.6983149557993,521.6714737348352,-0.010196822340225141,0.7449056864908193,-0.07411857024077144
15.4,4144.89298020095,2431.1001668666304,523.4573131287818,520.8834077736705,0.5327080612386506,0.3135795427222191,-0.16953163427113152
15.6,4146.713014480947,2426.9909526990023,522.4198459841841,520.4280215533813,0.5512005920025106,1.2375374882784833,-0.17754361235365976
15.8,4147.14360084989,2422.4572548796114,523.1505439751597,520.9889439417326,-0.002284748485534041,-0.01221149918317437,-0.024282080382079903
16.0,4138.731261369331,2416.7760725377198,524.3279045239416,520.7217602842347,0.18068848701401513,0.032364988007286946,-0.594861842604413
16.2,4138.703286503544,2418.487679678978,523.4371897392274,520.9271124304308,0.2754083748991583,-0.3002627331866215,0.623999504091388
16.4,4133.400830663922,2420.196754938991,522.4342977834091,520.6947782297384,0.013445430632823146,-1.0149388126726817,-0.4670083673864173
16.6,4132.666188552657,2421.0293129092993,521.9815219735552,520.1687475734133,0.49553634219481874,-0.1374045683610985,-1.3652351121501354
16.8,4130.872118636804,2424.1146736130468,523.2426239359226,520.2412852560418,0.028825615364556283,-0.18241273968816846,-1.4549626329257
17.0,4133.37214350242,2430.577469453262,522.5179723062971,522.382229071517,0.172802704020044,0.47048056458189436,0.5441624961913293
17.2,4132.333390265099,2434.9510546015144,523.2286428768265,521.0281757899531,-0.07539899227777747,-0.32047107441582096,-0.30704749805322024
17.4,4128.471444558331,2439.0654432093834,522.4587665288853,522.4350583355042,-0.27814855791536874,-0.0886102069900947,0.03524770315903632
17.6,4129.246690059421,2446.9965740462294,522.2258559815775,521.3196550671313,-0.6020199504786431,0.5459451338347902,0.15874825228719347
17.8,4137.129291007202,2452.039125182388,521.4461286081682,521.2120043879189,-0.19724713938977476,1.1396047010309833,0.11016229318272747
18.0,4141.255206140288,2456.425806564678,523.2371231140639,522.2990809941425,-0.5258182133771027,-0.8267827798356621,0.713748937038537
18.2,4147.125355481287,2458.430278720762,522.5538680221607,522.0439150360398,0.4294873427335467,-1.5051425911881524,-0.22987611508758052
18.4,4147.9096981447365,2460.43562692704,522.5162167621897,522.1638619521997,-0.5577874961202973,-0.41053913042533885,0.7038882502538708
18.6,4149.832528703426,2460.185580641543,520.6017843614856,520.8335090418942,0.09880665586793436,-0.1424986803412656,0.7113161263611837
18.8,4151.823977859849,2457.2631330448903,522.9959939944276,521.3134980734569,-0.42977100155205145,0.08164094951437066,-0.11536867604036763
19.0,4153.491352282266,2457.472006403193,521.3015521433357,521.4704944292872,-0.8380298221429131,0.5709520717300153,0.03563021158465673
19.2,4153.826218795302,2454.401766168069,522.6116784667104,521.5531542715835,-0.4523402773147169,1.4727589245824997,-0.28943246975118103
19.4,4151.40013234604,2449.936344064368,521.8588870527104,522.2008863726203,0.37090604064447186,-0.38821704208721336,-0.510671752052057
19.6,4143.481989270278,2445.823764702754,521.2112874004597,521.2097253857539,0.49327510540077174,0.044103508520897845,-0.19564293910061967
19.8,4144.699886660026,2440.2057460537826,522.0581309835887,523.2146046215212,-1.2325956769281445,-0.420722004193674,0.6515213218816874
20.0,4146.483983757889,2437.6419132736323,521.2407770836928,522.1524045636298,-0.5629323777762012,0.12654981403797882,-0.6883451279796745
20.2,4143.029130234218,2435.1944306557098,521.5227171281542,521.7354785807564,0.9029798068645034,-0.8726164125656422,-1.7638455186040387
20.4,4138.770007083567,2431.7724489959783,520.9166716256899,521.2665875347271,0.4266298815050555,-0.6772326185288636,-0.6189947633542754
20.6,4135.269984328283,2432.18610056675,520.7045310950156,521.852438804712,0.3689696222959518,-0.058710566889657825,-0.13757866652990589
20.8,4131.439965255708,2429.1704841829946,521.2300291326507,522.6216105554166,0.013799877703977498,0.46179327958361505,-0.30654452567808427
21.0,4130.349392768889,2426.79726255708,521.6444125034216,522.528655928987,-0.18157164947498614,0.12020152860626254,0.26554776872860286
21.2,4128.2709492576805,2427.8514255694704,520.4699330840753,521.765923219048,-0.01612712030794524,0.34613663680408296,-1.2409761972982378
21.4,4128.183533561811,2425.323182358156,519.9434821178772,523.1812933937879,-0.006770280497867047,-1.0752051106754894,-0.2992760687244359
21.6,4123.292087920288,2426.9430621406304,519.9172311237973,523.3736117985679,0.9566451440701095,0.8665787766373338,0.4278131743599445
21.8,4121.165809889482,2428.365114205019,521.3974734654961,522.9800152762142,0.27490481747039697,0.22333958889234612,0.41621635742075597
22.0,4126.450937072286,2430.8491545271067,520.4040167596007,522.9025435417789,0.8807709913830558,-0.09968267431886743,-0.4884155298602794
22.2,4127.715410707449,2432.065469303807,522.2448695316106,524.0233012805625,-0.6942368518700732,-0.30805528578471264,0.3766573921197843
22.4,4133.128815419073,2431.2779499017156,520.943479921091,523.4619853809501,0.18565073268353277,0.7881010543182715,-0.11710390762157914
22.6,4138.172673227427,2435.1871475129687,520.0743206721788,525.8327611390359,-0.3810860792708575,0.4535258165807394,-0.5493643161521603
22.8,4142.797185702694,2435.4656514750604,521.3434961125735,523.7433888736623,0.29412549038289487,-0.30252229896272775,0.7267026469627009
23.0,4147.010100125754,2439.6028212621286,521.4688997585665,523.0936147554006,0.2383265572151252,-0.39901158664672465,0.3407892048125904
23.2,4150.0616056213485,2440.2768199080892,521.5448589955658,524.0769538603826,0.08688625684925769,-0.01373314215812047,-0.7366675157280163
23.4,4152.356290526978,2442.2878318652465,520.4911673247392,524.3605755833843,0.9037974631875964,1.1813033840056413,-0.7907117420092918
23.6,4154.5222047396255,2442.9515370455197,520.6660126329157,523.8234299226363,-0.37344114098666314,-0.2944538352852615,-0.7678534403704945
23.8,4149.692463412896,2443.3399124575844,521.0218149374184,524.2371084933393,-0.5582504932287916,-0.4920963970415343,0.3565800816029463
24.0,4150.654247829374,2446.0589579842763,520.3545240803796,525.1095570217401,0.29459254453135636,-0.070830544883195,0.7323702740297645
24.2,4151.179165078222,2447.7077805531535,521.474931466528,524.6642074583231,-0.35069010891649605,-0.10343345317873144,-0.475702239163251
24.4,4156.631767955403,2443.7999059222007,520.3265117766548,523.1837055835928,-0.552229138030353,0.45436201570960405,-0.4066107446678518
24.6,4150.965982410546,2443.805111983298,520.6898356591688,524.9216018145113,-0.39902862759170005,0.44752992841755707,-0.518127527822611
24.8,4149.95476006346,2440.1952279640886,520.2545658731235,524.8708481307208,0.16864837771683383,-0.07206393649903967,-0.4174983566452272
25.0,4147.337255556684,2436.981470817226,520.0021248321171,524.0870197415794,-0.11117143671351712,1.0915205392716054,-0.34625307857456694
25.2,4142.21717671052,2434.9552281470683,521.305962449778,524.0433449443717,-0.2102237737227149,0.12557862617199536,0.8429698305039026
25.4,4139.786649083096,2430.5671651682123,520.1910981408822,524.7955794256757,-1.2432708425378125,0.16014320946816965,0.4270364001978508
25.6,4139.210759816128,2429.5948216414167,521.1635056712374,524.71660720243,-0.022537856893254337,0.3194015418844315,-0.4366152816492126
25.8,4138.292027167771,2424.4118281050423,520.9984135158322,524.298888133317,0.19025995706118656,0.7921878824925394,0.07170507504966965
26.0,4135.085759864743,2421.0682985092008,521.4729007830309,525.3126618696898,0.5141708562804475,0.11075117400639845,-0.29557246102580637
26.2,4127.955941858029,2423.802524485069,520.5750462441019,525.2722454677295,-0.8011618791162766,0.02015445409577132,0.44579971978383925
26.4,4131.820171592128,2422.51578673897,521.5690312519165,524.6105101295017,-0.9096476930404948,0.6564248939940163,-0.8071814457614711
26.6,4135.234158276159,2425.365574271459,520.4047162698339,525.236280647235,-0.42575322415157374,0.556524599892792,0.29172544802652495
26.8,4139.263703164141,2430.2169016488233,521.6440719024158,525.7482004036058,-0.21965083104353367,0.0705759967779959,-1.3731533970209002
27.0,4146.19104166136,2433.417758882466,520.7355096239386,524.9359914602034,-0.21639052312194423,-0.07246439736426638,-0.7376865497956221
27.2,4149.690739277984,2439.5698160337292,521.5581611692081,524.4103313980831,0.5114256125119958,0.15225960189884438,0.1597762258699846
27.4,4155.990479469256,2442.5113474750683,520.2115634317527,525.0009719191703,-0.133353028813498,0.46665083033699567,0.5901380798220603
27.6,4159.534847903265,2449.7916499628614,521.029971606176,524.1143654200797,-0.7807166185972002,0.06114099597271484,0.6293986537874052
27.8,4161.343107581168,2455.4240968541344,520.2395828180294,525.4074503232163,-0.9197875773484084,0.07160259241534947,-0.18087021620205643
28.0,4162.511794739461,2456.4171361621297,520.9588819321816,525.4154559826474,-0.31524343698822027,0.06430390676731612,0.33474107430637334
28.2,4160.058823331103,2462.9150108512163,519.9832117037483,524.8647087519957,-0.5930813648872169,0.5778964103910783,-0.4319217903746427
28.4,4157.0584568993245,2460.613220748263,520.7170288420417,524.6568780300951,0.17797873972314973,-0.48115926443981916,0.6187941179214491
28.6,4160.60501170438,2461.129008949101,519.8179479820102,526.2978419231749,0.16713481241698347,0.3447802800013418,0.3224784324688529
28.8,4158.736950191794,2458.91027966011,520.0141070768071,525.1293826694598,0.44385778171722956,-0.6030286741866331,-0.10768171820141681
29.0,4155.021148080122,2457.413700864639,520.880833760142,524.6647642889448,0.6460717875221811,-0.9949081250724264,0.07916249119908635
29.2,4146.948451465195,2453.2663164445867,520.4078764722071,524.449598547564,0.6211951930239947,0.6522952386873543,-0.39287959091957253
29.4,4141.327333760897,2451.0991939866635,520.8596985092107,524.6382941081135,0.3821926879852337,-0.10240235356803984,-0.7167349446183762
29.6,4136.199437294882,2446.271563451336,520.3038829447505,524.3704162336124,-0.0814118450980229,0.06180882948809676,-0.07599367306647792
29.8,4135.014655200152,2439.8886756009374,519.7913799661117,525.2996787538186,-0.5579803439317705,0.28687694012971443,-0.5769354532890592
30.0,4133.017975530267,2436.4589547207092,521.5599093410838,523.9415766812629,0.5237258222146945,-0.15194256395344116,0.07080212412957622
30.2,4131.293424290274,2437.450599196854,521.142914215847,524.023983484076,-0.43919422268342856,-0.5447693739764204,0.7421008916260997
30.4,4124.379233876477,2434.083330499651,521.6009995569923,523.8733096570602,-0.808807297213875,-0.5076618614995435,0.5944094159880565
30.6,4123.454846874317,2431.3347860124304,522.0420785415648,524.3593850670751,-0.008440656338158313,0.26219569506530394,-0.15987564758642692
30.8,4128.387277692858,2429.5830165942475,520.5155922875649,524.5793143522458,0.5306837896622761,0.12593370674715806,0.8631542137206627
31.0,4136.120503066084,2429.647732284799,520.4947552323922,524.3417763838219,-0.03486362352160425,-0.12854377451631013,0.11598908948046405
31.2,4141.4893555106155,2430.69481139746,519.9249301660036,524.551849822571,-0.5842232843418346,-0.5756944007170465,0.18749002513214005
31.4,4145.349112327746,2429.0876202280033,521.1551413675056,524.3408640893099,0.3444016021835152,0.38133202687594,0.4002414947139199
31.6,4151.302644311841,2431.1019708107706,519.9344838621603,524.2982938093849,0.13051062664866867,-0.9241182665953009,-0.33418913558484964
31.8,4159.157909730551,2431.2793282615103,519.4038174103823,524.8630191057571,-0.4579268944439826,0.5945971151240773,-0.6645432681382882
32.0,4163.446543464458,2435.6643431195944,521.4833847589202,525.4615163009748,0.469209547492701,-0.10024067512352357,-0.48726631087643074
32.2,4162.367234528674,2435.951063289379,521.9478032397604,524.8559761280343,0.0324013350120673,0.37277014559623567,0.5587173492817646
32.4,4160.41296088023,2437.9988613437367,521.6678521461477,524.8940415260341,-0.13784779922043588,0.33032610174923255,0.8447210392470128
32.6,4156.494367934708,2441.00214490753,520.2227007516416,524.2208906877162,0.501294117128498,1.043622167126202,0.17008984831020887
32.8,4159.106669532015,2443.480432843699,521.6075724264152,525.0089201345253,-0.4832100794871528,-0.6950449440490061,-0.8831454769746289
33.0,4164.386245544278,2447.758839433996,520.524932668096,525.2590612405587,-0.344322140414827,-0.07872948049318099,0.2181190409329158
33.2,4157.600540307252,2449.0329361199388,521.2798393518602,524.6455947638482,0.19414863519809172,0.2771666854303918,-0.3668038028360976
33.4,4152.641728054999,2450.302790740742,521.9068200113484,525.0336339435548,0.9250101246006341,0.23914927464624047,0.4690830709022727
33.6,4146.325612241246,2452.0256823430627,521.1954986091285,524.9302146401693,0.5147531578620954,0.24565647040300614,0.23554802795036306
33.8,4144.156180538049,2455.4904781153423,522.2646450544128,525.1149420211497,0.3838557031209005,-0.50852864474227,-0.25584769008302904
34.0,4144.853880530074,2456.238607606254,520.2533229815218,524.5054805939335,0.18283661120343112,0.2587575567322341,0.2909879592883656
34.2,4144.959320679591,2455.610281106699,521.7813757036257,523.6005954467147,-0.48164576735395476,-0.16856636308365366,0.5346880317061884
34.4,4144.8116033968145,2454.4287943650725,520.3593422850727,525.0433754020551,-0.38448853319777915,-0.9049173242333516,-0.27862524497647406
34.6,4138.3207798118965,2453.160336090664,520.1261152605671,524.6247394778361,-0.002734218898475364,-0.12085344440513791,1.0268767560371295
34.8,4139.39131723193,2447.0695055914575,520.7841041703155,524.6857475080079,0.14820122413552336,-0.7239159594462363,-0.11891413302810484
35.0,4142.355734612775,2447.9584347406,520.1838205631497,524.4465700492527,-0.13099714710054403,-0.3973706777890417,0.2710056746386359
35.2,4148.722294889696,2442.62745096959,521.0976341714265,523.7412308035448,0.23709803245837785,-0.7744393417411018,0.3335951588514618
35.4,4153.015281059099,2438.5170322447034,521.4232223960286,523.7627258894217,-0.40512637316255845,-0.4894765785976104,-0.31936801770636414
35.6,4159.273377401146,2431.4381714595206,521.3296865054175,524.3553030597576,0.344056197692426,0.07771012777511005,-0.3301343479983638
35.8,4164.561946119508,2428.158998465929,522.1626191680224,523.7390662678674,0.7065802214684572,-0.005683476360714359,0.43572028307739574
36.0,4169.548793523269,2428.86130968181,520.9054306617985,523.7287983457704,0.8827034214397762,0.40087149991357807,0.09416291665794563
36.2,4174.065087538836,2428.2883214970375,522.6108209767733,523.4042527245833,0.6475832541254184,-0.16820824904194737,-0.27380842304132175
36.4,4173.580805192501,2429.4886841749085,520.9383408335939,525.1574720313781,0.5297600583413615,0.16206299031224738,0.5429956120625656
36.6,4171.530454838368,2432.828921464177,522.8454181535908,523.4499364668744,0.10061618958270731,-0.46019785996121265,0.44615101105426236
36.8,4167.212556293224,2437.201411576805,521.8012372590907,523.5696358472334,-0.45503754359006576,-0.3504628057291477,0.5494713384010389
37.0,4164.219158561158,2441.924540903807,521.3991603846022,524.4259741078885,0.7762402710397293,0.1773991312479018,0.5746941645580987
37.2,4163.31037329604,2448.138452395669,521.8123952837288,522.5956454704833,0.6342049260238136,-0.4669053648026942,1.095874329202867
37.4,4168.755196357479,2455.2909370569873,522.2816271417353,523.2037568268926,-0.5994676557837907,-1.084242631783143,-0.44967214354671237
37.6,4160.4378161327195,2459.224373392613,522.0883067622908,525.1378196554562,0.12329310961316156,0.33976974954212774,0.8609320330918606
37.8,4158.290958833037,2463.3579013671406,521.211939760629,524.6649977100417,-0.039263397753635604,0.0026537047896064182,0.4822770562666115
38.0,4153.926406801646,2467.117569327431,521.7805795417613,523.897286922408,-0.358196285904349,-0.0420116962928846,-0.4691772112607408
38.2,4150.274446245173,2470.789146283427,522.0369687400387,522.4762258585861,0.8555451808754297,-0.16059900932745927,0.6096234544967636
38.4,4147.649701031445,2470.203036699448,522.74092085707,524.2115484026834,-0.02848005640963272,-0.14192917266161112,-0.1014890295255633
38.6,4149.6111798034035,2470.927400437838,521.3858850459708,523.3610238940055,-0.012768135750577303,-0.9155162935011261,-0.5331512749735143
38.8,4151.817318301561,2468.339989501046,521.046277705489,523.8030910653297,0.2082679455740927,-0.9386789050275053,-0.41620908653266003
39.0,4148.96748664016,2466.0829861982506,521.7840656959066,523.606565672033,-0.16811907355986647,-0.5803405895438181,-0.6197727655290941
39.2,4139.789152317946,2462.6285863122603,521.4465889949247,523.5696590804058,-0.7919838247564015,0.5755419313512639,-1.0490656043980924
39.4,4148.123353131631,2461.9769192407634,522.1204507628797,523.0935174945698,-0.1709549605784289,-0.37103208384600184,0.5860352556673651
39.6,4151.354810989439,2455.008875506109,521.6341632728347,523.3931974522669,-0.422717173207508,1.079424229226052,-0.08127116923105641
39.8,4156.640410270444,2453.163134470236,521.3079678584955,523.2248190985225,0.6792561196806282,0.29418861989960376,-0.032906252394871396
40.0,4165.756464675023,2449.5570301840517,523.1583123697822,524.8798994971763,-0.0008931867350660522,0.06806625123528347,0.47412932152740456
40.2,4171.3778798008325,2447.4127327669153,521.7676206250615,522.7485841267192,0.4788375333960942,0.2158550363093807,0.5371127048088054
40.4,4175.958995596173,2448.974619459324,523.9925512835676,523.0479426178937,0.2610655026449774,0.007288215566552036,0.41411994846637334
40.6,4178.192737372142,2445.2297167266097,522.6881105224862,523.9545026976642,-0.25217770424730546,0.3935084821827124,0.5873441014728623
40.8,4179.569062978054,2444.744875506769,522.8728546756265,524.172642143945,0.22052928139549577,-0.18075142687596063,-0.29735382618439377
41.0,4175.56550693916,2442.791198226137,521.8331979090931,522.5974429649264,-0.5133575311780035,-0.4021963931944523,-0.17890386594143676
41.2,4171.403535336635,2443.326892157592,522.0610492889474,524.3815685899501,-0.16716822216952734,0.5517971459056915,-0.3386012610105313
41.4,4164.592723410717,2446.8849046850787,522.2992890456561,523.7646210062962,-0.319679440132601,-0.0604252084598625,-0.8345241110559531
41.6,4166.518001678507,2447.961085295025,523.0912436883884,523.1888325084298,-0.05091008317829678,0.5172368227612989,-0.26943363382014845
41.8,4163.892027973571,2446.159115687674,522.4985648586119,522.7064197771354,-0.24659367010695227,-0.1336078045505227,-0.6816880431737304
42.0,4160.679077731489,2444.572272566045,522.9498655347394,524.3465013600661,0.34339796886449014,1.2426330444632192,-0.6702592096063994
42.2,4153.311637493107,2451.6842854243373,522.7200992908049,524.3002318239085,-0.11284509066432219,0.3893197975310668,0.5814262569295939
