Time [s],Main Spindle Power [W],Hydraulic Cooling Unit [W],Electrical Cabinet Cooler Left [W],Electrical Cabinet Cooler Right [W],Mist Extractor [W],Auxiliary System (BFA) [W],Handling Robot [W]
17.6,4180.8838406057275,2446.042971996485,522.3438696345968,521.5310703599059,-0.1029084497920017,0.8279706062273013,0.7867192560438159
17.8,4189.596471656106,2453.4301391945546,521.9479255456824,522.214720225085,-0.17239006236739413,-0.387836173192159,0.43578081918554384
18.0,4193.341452937701,2456.3726461017422,523.2846090773711,522.5282854929148,0.46169541421313226,-0.8074390661340257,-0.40477237602820654
18.2,4201.13262454591,2458.360458823521,521.4564414316944,522.0630077170407,0.4606011270859883,0.39066581429576613,-0.46762665101217454
18.4,4200.490687886059,2460.97654649047,522.1564657766262,522.4934928481597,-0.2273607553501251,0.7702936476098771,-0.5447938901936253
18.6,4202.358281391785,2459.6589174297005,520.4206062026411,521.8046618888828,-0.46111725851194857,-0.014338948624105834,-0.21581819531056104
18.8,4204.417701441951,2457.4635280171383,521.5819447197343,521.5591602833248,-1.1059618732377927,0.8440771077653674,-0.07676198247292557
19.0,4206.138298276473,2457.0175273245795,521.905757634196,521.622731912038,0.07829577722144365,-0.4535549761362811,-0.5497501104624491
19.2,4206.700574667051,2454.554348454238,522.6793657674971,521.356383117277,-0.3895643165138866,-0.8558134775469511,0.40157986538536594
19.4,4202.992797625331,2449.945378851873,521.834794744587,521.567074117838,-0.31418031817791126,-0.6349602457437753,0.4228783944868146
19.6,4194.415170140797,2446.349602774028,521.4985245849822,520.746472730996,-0.2062162707281746,0.06490661175833468,-0.3960875097618797
19.8,4197.077086197214,2441.2099629618283,522.0015186207089,522.0354062348506,-0.7570032585585013,-0.16493221493952526,1.027439099272873
20.0,4199.164055895188,2438.0531051635476,521.3596525627764,521.8352304652208,-0.20204324543750057,0.10110002277197985,-0.41340856809163845
20.2,4195.563702846035,2434.8198035855276,521.0120126839773,522.1705974782299,-0.7311131396125737,-0.2591947518459443,0.9030060466378944
20.4,4192.2085313661655,2433.1136130684913,521.4561945153918,521.7076009423255,-1.085413085385771,0.06361815232027805,-0.45283076551691637
20.6,4188.199664052795,2431.4000569165314,520.8046814532557,523.2050175893942,-0.724761977819801,0.43636198081379973,-0.9452544218876389
20.8,4183.432651120416,2428.5417291993767,521.6667318083316,522.1327260607006,0.2209912962298326,-0.6849212336000273,-0.5246412056363965
21.0,4182.0810423990115,2427.0490764915453,521.0328585412595,523.2570004072821,0.016212571734312935,-0.4313921907987409,-0.05749135158752103
21.2,4180.194965801059,2427.82556750271,520.7894228904099,521.813478801068,0.6023558018862714,0.047396602001619666,0.12244451461419226
21.4,4181.038648336373,2425.899085688008,519.9489166886306,523.6356226320415,0.8189524931313293,-0.18063899620189255,0.33608428646029415
21.6,4175.339927320445,2427.284580311079,519.680028025809,523.7370846756976,0.380376192712696,0.5836982159419566,-0.057926806701888676
21.8,4173.134867911132,2429.1085572674406,520.658128024406,524.1610094939659,0.03197099307754553,-1.0812311676924184,0.5358509839465424
22.0,4177.584103553061,2430.632601790218,520.4945983510362,521.8251784922614,-0.16889922782825048,0.8136483027886714,-0.19968355007877878
22.2,4179.04198166158,2431.9992846434184,521.6263733037179,522.5732495470643,-0.159774012175126,-0.12502868412147689,-0.2963353369639073
22.4,4184.1170831044565,2431.1425492898275,520.1535715567871,522.6532959744375,-0.0018681929562936123,0.983083356823772,-0.19385073947463888
22.6,4190.028891414801,2435.30496504619,520.596984700299,524.3980914382468,-0.3001368878874345,0.15987856590520086,-0.8450750593042315
22.8,4195.566628730218,2436.104507605117,521.0571256448588,524.0412575921861,-0.45858832722893533,-0.904017834941657,0.016884486811301218
23.0,4199.36527524765,2439.972645273971,520.4053929037381,523.5738956501838,0.6475457613777265,0.3053195338302313,0.2948980631674306
23.2,4202.689377824301,2440.8732912043356,521.7665958561967,524.0066401112522,0.07487738091646504,-0.5645382876732692,0.5130978004802335
23.4,4205.2815731432465,2441.917288665555,520.9043509351064,524.5291846591765,-0.38845283453268925,0.8846412945108076,-0.5158330404752833
23.6,4206.0058525132345,2443.3708554510913,520.5196467042877,523.3896915791571,-0.8323285023003136,-0.7048833198412747,-0.032533491012105606
23.8,4202.405027446001,2443.3613231063673,521.1472047245124,525.0776816955797,-0.2804215870251549,0.8168095684496194,-0.19435823962253373
24.0,4203.185898747242,2444.857447464319,519.8995454733058,525.641920289267,0.11836573303177284,-0.3360654056219155,-0.43981759551611654
24.2,4202.85747087735,2447.303619256654,520.7739721977282,524.7326327491659,0.0825968797116986,1.1711374025437902,0.19509614469463474
24.4,4208.589582424026,2442.5268751343187,521.2065895639631,524.1304549260952,-0.007375499976907177,0.08359962938519731,0.45828443730479446
24.6,4203.129714817426,2443.525642050576,521.1888750927394,524.1513640124504,-0.6950048628368224,-0.06502472821300727,-0.0934825354624003
24.8,4203.14707191438,2439.5792857474753,520.1150852671325,525.2405885765857,-0.5125862439544586,0.4166790113937938,-0.6105951842302392
25.0,4199.473072860505,2436.933279288854,521.1844358177705,524.317012301778,-1.2178004541029364,-0.22509510835038282,0.34696978909720594
25.2,4194.134228324502,2434.6732763354335,521.1613215609192,524.2538196404789,-0.7117617254833497,0.2075741725919772,-0.37374220078392306
25.4,4192.310468347484,2431.125317434258,520.6650832148597,524.2709807480226,-0.7687455350210055,-0.12555484080627408,-0.6511523914719739
25.6,4191.560373287003,2429.370844600949,520.7402699013145,524.6407149038995,0.8803732269954467,-0.11978909518749865,0.7820120941184947
25.8,4189.746857194238,2425.391867125614,520.7908465562008,525.1502220251184,0.16784189941714742,0.8554627820054026,-0.08520892931020213
26.0,4186.016900923282,2420.451360593513,520.9156628226897,524.5120136607179,-0.7197090625634825,0.49624585781507957,0.1091350971089604
26.2,4179.136369707119,2423.866588497346,520.8791600184538,523.685979144494,0.497770045028637,-0.48123821344597134,0.0894042497176551
26.4,4183.426979639463,2422.6795307150633,521.4856243834233,524.9390062949376,0.1488278466640431,-0.048685680106295315,-0.2928402894683252
26.6,4187.012068528115,2424.6691377814072,520.426167247763,524.1333286142425,0.22764749125851128,-0.8014436237679851,0.2294797206345261
26.8,4191.4228637321585,2429.4692025375334,521.8602280574232,525.4344399636973,0.6510409328057,0.09256932407379004,0.1066845190014506
27.0,4198.049328351723,2433.7987161134674,520.132180636626,524.8073408991213,0.12932473616980159,-0.4065024967084211,0.26389068605968447
27.2,4202.260196375655,2440.852309169591,521.2695178707656,525.8325395953691,-0.1529018312236688,-0.05928314334230586,0.36254345615520495
27.4,4208.151603573025,2443.1707690874528,521.361856515803,525.3934736156174,0.5216712415854915,0.28520079155291245,0.08425093902295519
27.6,4211.442297371111,2449.7411105385713,520.4473141881398,524.2723644197036,-0.2085343247301403,0.46819317010508327,1.011870106314034
27.8,4214.272896272585,2453.729304359845,520.3435643774995,525.5016577562241,0.4345543627481056,-0.4355205249653118,0.8850841523687765
28.0,4214.707815621942,2457.3095807250406,520.6803798438464,525.0064251437151,0.5001039319370337,-1.0064962830252668,0.18556285462743743
28.2,4213.389366686914,2463.146561885808,520.2622458674166,524.8880485829642,-1.013564088806865,0.5598566830361225,0.1383090333616307
28.4,4210.068713449824,2461.7992904042208,520.8902078318409,525.5218929672197,-0.49090898232148933,-0.40268002142346243,-0.4933833186260276
28.6,4212.011275767739,2461.232902729783,521.0634838195687,526.294666105279,-0.292926895468159,-0.1360549421093346,-0.5754597986321879
28.8,4211.566327764484,2459.597089333827,520.0689629064748,524.953176804987,-0.41667707078954713,-0.07293653558804003,-0.4316501315814456
29.0,4208.583307533956,2457.5091587796833,521.7608539445207,523.9466744299424,0.2834471025634777,0.5715783947666737,-0.026688499940947307
29.2,4199.595078330978,2454.457193032901,519.8903490328033,524.3637839898943,0.47257897369003177,0.31254932064701374,0.08132309948356353
29.4,4193.116965079991,2449.4815609109546,521.4054121467843,524.5864466376713,0.7220869111326177,-0.3118465706331266,0.48842628133248484
29.6,4187.5278186457335,2445.581497159861,519.4862444613864,526.1026580212181,0.6930290340955312,0.10951395892949047,0.12908278218978184
29.8,4187.549192162387,2440.4098604763362,520.0619105512853,524.5784589614343,0.09247000381854188,0.4205412984814409,0.21279737308247534
30.0,4185.5306966558555,2436.8034949581534,521.2084110103679,524.0450100334364,-0.09422828493550794,0.15367078694682923,-0.16147059031695193
30.2,4184.505427170688,2437.4931597053683,520.8436356088134,523.7677699808993,0.5612832905770273,-0.21889602166605,0.016921117973096256
30.4,4176.329919840455,2433.6634904332077,521.4931683445094,523.7601858065849,0.25586212685747217,1.055676489695026,0.9460037622606162
30.6,4175.120699790562,2431.2694814609786,521.2102339298318,525.0094144492236,0.026643677590804504,0.30604302380187,-0.4519310519071328
30.8,4181.124883509588,2428.8690655508317,521.3865562162825,525.3061930039399,0.35264550030498665,0.6253535352346724,-0.07039670943901812
31.0,4187.906062342698,2429.8771779652966,521.5607248431851,524.2731306209416,0.1710694739290942,-0.4185965846371885,-0.42425667850486426
31.2,4193.359162565944,2429.713441920159,519.7663350560327,525.0350083818317,-0.0958581358510218,0.3337227053969837,0.134999090690819
31.4,4197.236519931562,2428.714226978405,522.2975473762672,523.6336752312416,-0.8982014709212951,-0.7751610206357753,0.049241229470268405
31.6,4203.812914357924,2431.27549419853,520.0702518650561,524.2193722278653,-0.4340545591630824,1.0517854348337152,0.29351865556743295
31.8,4212.095149905314,2431.567157785087,520.3790156313328,524.8943610966828,-0.05084692677472451,-0.21869100770576008,0.7211350765158739
32.0,4215.554765975023,2434.428269949888,520.8740433912359,525.5939951198359,0.809639621462559,0.6606553352314105,-0.8308499675219079
32.2,4215.123731216974,2436.1464287528293,520.3675319721638,524.4002846860395,-0.011617741689507688,-0.19920115801083926,-0.039571728691731936
32.4,4211.558417389065,2438.123186282819,520.7015132692159,525.5708214280407,0.1697058060834443,0.26332166184238953,-0.5963925158571929
32.6,4209.434367522542,2440.6474302392116,521.4915695460166,524.866383673045,0.12490601862530068,0.20238437286450328,0.15897014961645853
32.8,4213.579786219471,2442.697897618964,520.3720679710783,525.7280485358059,-0.2278337290843597,-0.5237968305625572,0.37025013440812493
33.0,4216.903583380779,2447.3974787978445,521.3351512444298,524.7660377568335,-0.7346777974353963,-0.18320045601710555,-0.948478202376253
33.2,4210.655402907132,2448.7961900644527,521.0768792381955,524.3386563560508,0.20174022954881454,-0.11955717556469349,-0.46060105228260156
33.4,4205.111926469702,2450.007481347474,521.8143198317775,524.8160144000522,0.29400037696597914,0.7030595890313268,-0.001327373577544656
33.6,4198.445164587612,2452.7323411119132,520.2533778379005,525.5195543187574,-0.17236276059169736,-1.0518595796955883,-1.1569710657128502
33.8,4197.5142056825425,2454.955560340627,521.1884535789442,524.9595959742383,0.34475028207592084,-0.47066045252466976,0.005875634147915043
34.0,4198.640885954086,2456.189796202563,520.409488067186,523.6891249500935,0.35850236295617616,-0.38137935917952714,0.17770030938828685
34.2,4198.131527952342,2455.9156946971175,522.3667017375221,524.7711174541339,0.6688562735102608,0.08761262562420319,-0.019004924795677988
34.4,4196.962079670745,2454.2271508018493,520.3493365422963,523.9230346577366,-0.8491482965051116,0.41646564266892167,0.5403302842573859
34.6,4191.561263806654,2453.1712485875473,521.5486020466088,522.5714592198029,0.18281882417207454,-0.1967525570774423,-0.6171608457576907
34.8,4191.223226599319,2447.95271079101,520.8769520415334,523.218152535886,-0.2062528937773734,0.1398556302526668,0.39622225930177535
35.0,4194.8241523492825,2447.9984981786038,521.3936070906801,524.5247743364523,-0.08079496027732702,-0.6413967940093505,-0.18798254312998597
35.2,4200.308264401041,2441.977292808998,521.715771672342,523.8946119003102,-0.6459623641339692,1.5627769416305215,-1.0067908611337097
35.4,4206.540699858616,2438.1416231544113,521.2577581634598,525.1637270233755,-0.07353414546173555,-0.4780110586030514,0.8410877156718035
35.6,4211.88663619428,2432.4496771264626,520.9972643987948,523.8618718158092,-0.2993130453449994,0.17826421419385144,-0.743764702501017
35.8,4216.332073716261,2428.200089757004,523.1230763320714,524.3121515262162,-0.8501677161055428,0.7929825581357021,-0.09941398286724766
36.0,4222.164736762825,2427.3047646147666,521.197811310306,523.8551661419365,-0.6817078237467121,0.29643389110776147,-0.6844472124948788
36.2,4225.921003534014,2429.1633545511895,522.2823384562482,523.2910253656398,-0.8693106731167861,-0.7708845322574592,-0.09957473616733566
36.4,4225.642529928267,2429.2354898731555,521.2208140042068,524.4005027669589,0.1451873562199502,0.21112521192637007,0.2328406114672177
36.6,4223.635713079659,2432.6232707106797,522.6293343916522,523.9677823566208,-0.7243340295386975,-0.30742310010951057,0.7116295758245783
36.8,4219.315306471341,2436.854051273155,522.0463802370977,524.1355980295704,-0.7559817481656099,-0.37556647892127015,-0.4372290674973615
37.0,4216.879485539995,2442.536293605311,521.4035463787321,524.7996976006207,0.4144838419796849,-0.5424919227389033,0.671053142588748
37.2,4215.183857313468,2448.2237238706907,522.5115436296581,523.301353610237,0.4100599882587534,0.16559094549866757,-0.30258162368329766
37.4,4220.830321849777,2454.3588393165123,521.1586858100369,523.3558354338943,-0.22925845959123406,0.0027908682072983236,-0.010558622926294467
37.6,4214.401444522205,2459.4175664184936,521.011392588743,524.8397527536233,-0.13134976963881864,0.717128441569954,0.055339159588242266
37.8,4210.310285549692,2463.607120907857,522.3189229192375,523.8603173864387,-0.4128254542106371,1.0585035180075257,0.0110630556382546
38.0,4207.071180566063,2468.9645864192,522.1954705805296,523.8492479107441,0.4415792078106874,1.56947649273228,-0.05183136569384759
38.2,4202.949245843536,2470.1151462990906,522.1225848180251,523.3272572486017,-0.06435740820879703,0.2438758842032493,-0.33395791797476165
38.4,4200.2668786316135,2470.2656984156683,522.1280505568411,524.7179032935322,0.3249533002495694,-0.13711393672769917,-0.5484838957528803
38.6,4200.794908770444,2471.1622698221454,520.8909003298127,524.0687871617788,-0.37796699588664456,0.8839767161824053,-0.921748979842392
38.8,4202.978023339886,2468.7157062791775,521.6587860095575,523.0379720493627,-0.29135999772040017,1.3875055565624903,-0.05828496614771723
39.0,4201.142518539436,2465.461805437314,522.3979732629182,524.282068506899,-0.2567032393838341,0.8119560030599106,0.2593422573968045
39.2,4191.843275072925,2463.6531591905255,521.3745220469123,523.5040793216701,-0.5597010198489849,0.3099632561914847,0.02773548151746642
39.4,4198.884839110492,2460.8003459633887,521.9154591513808,522.7509130311021,-0.07270942023747591,-0.3602320594032075,-0.0003779379226883323
39.6,4204.663247056551,2454.4436534998126,521.9029620649309,522.6246879007193,-0.1881668544673821,0.04443187919339588,0.8855077696988615
39.8,4207.950791568582,2453.8039002496043,521.1067791105421,522.575945084659,0.02633772396674268,-0.5939201700825041,1.1647902258996763
40.0,4217.044448652662,2449.5300194143388,523.040403029207,524.0916425631262,0.7193567660398578,-0.054946351107839145,0.005636782059328884
40.2,4223.045262300115,2448.187399622743,521.6394478623741,523.6828519470462,0.8845376339715729,0.192592172407028,-0.06068712037454729
40.4,4228.510324333528,2447.018894683803,523.2648657461708,522.8947418595619,-0.3588867601260125,0.6962927714291881,-0.6981385595301812
40.6,4231.045288560286,2444.869128346051,522.0662702771905,523.747335751394,-0.353955829290157,0.5196910354612096,0.4622254127367475
40.8,4231.227295596902,2445.127778672442,523.2509289341255,525.2530978476053,0.5853277348575338,-0.27873067902667586,0.2609012754917318
41.0,4228.706468483334,2443.1217105459023,522.4246514160264,522.9266173535132,0.06114333853545543,0.3928051092634264,0.6956710410469175
41.2,4222.69393582846,2443.167404915679,522.75227114622,524.3928514658046,-0.38414120327996926,0.5244672296065376,0.3556825611160961
41.4,4218.101380626566,2446.891168259338,523.2426327698612,523.6840374118042,0.9014098850475264,0.2863068504877462,-0.5409953895790501
41.6,4218.852669577334,2447.643728949193,522.0997278004278,524.0943772481792,0.010369258663451286,0.3466289090687596,-0.06715434451515637
41.8,4217.201660966216,2444.8986818319518,522.6075354487172,523.301566580631,0.7116424573827292,-0.010651350203151362,-0.3965938247363651
42.0,4213.213542676945,2445.6430397644995,522.6021208217344,524.0663906591502,-0.37202913902774737,-0.03197709830323,0.4491178440704283
42.2,4205.05499735835,2452.2391326217053,523.4544428952659,523.9220060684507,-0.006523326952884565,-0.5629811297467919,0.11885056165730594
42.4,4200.350554682348,2452.6774498843392,521.7847317978249,522.8778310217283,1.320438491944605,-0.772528118010109,-0.05180492401387259
